Airlines,Text,Output
@SouthwestAir,b'@lachlan @SouthwestAir Shame on you\xe2\x80\xa6. this isn\xe2\x80\x99t @AmericanAir fault. \n\nYour dog should have enough room to move aro\xe2\x80\xa6 https://t.co/QtT5g6vxyX',-1
@SouthwestAir,b'@SouthwestAir trying to get back home from Buffalo to BWI on flight 5540. Can someone help?',-1
@SouthwestAir,"b'@andreawilliams_ @SouthwestAir Wow.  That\xe2\x80\x99s incredible!  Good luck.  With SW, you need a little luck.'",-1
@SouthwestAir,b'@SouthwestAir I\xe2\x80\x99m done with Southwest. Stranded me again so I have to go find another hotel for the night. 2 trips\xe2\x80\xa6 https://t.co/nbH9SLMYXO',-1
@SouthwestAir,b'@SouthwestAir Snarky twitter replies after snarky call center people is the polar opposite of what would be appropr\xe2\x80\xa6 https://t.co/ayQUJEdVQn',-1
@SouthwestAir,b'@SouthwestAir i has the BEST flight attendants yesterday (DCA TO FLL - the Aruba-based team)...the guy was hilariou\xe2\x80\xa6 https://t.co/swXd11gK1n',1
@SouthwestAir,"b'@that_onekid27 @SouthwestAir I have never had an issue on Southwest, only good things to say, now if they had a par\xe2\x80\xa6 https://t.co/nBCvCUPoSr'",-1
@SouthwestAir,b'I give up @AmericanAir I\xe2\x80\x99m sorry @SouthwestAir I\xe2\x80\x99ll never cheat on you again.',-1
@SouthwestAir,b'Did you know? @SouthwestAir has roughly identical policies to @AmericanAir when it comes to pets in the cabin. \n\nBu\xe2\x80\xa6 https://t.co/R0NoKt1Q23',-1
@SouthwestAir,b'@costleex3 @SouthwestAir Yes. Able to make our flight. But just barely.',-1
@SouthwestAir,b'@OUShilling @SouthwestAir And obese',-1
@SouthwestAir,b'@aleya__33 @SouthwestAir @AmericanAir always the right choice \xf0\x9f\xa4\xaa\xf0\x9f\xa4\xaa',-1
@SouthwestAir,"b'RT @RafikBelho: When you are delayed, @SouthwestAir but the flight attendant is so amazing she\xe2\x80\x99s reading a book with a child, so amazing \xf0\x9f\x98\x8d\xe2\x80\xa6'",-1
@SouthwestAir,b'@SouthwestAir is awful \xf0\x9f\x99\x84',-1
@SouthwestAir,b'Woooooweee @SouthwestAir has been testing my holiday weekend zen since 8am this am in 10-15min increments...\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xe2\x9c\xa8\xf0\x9f\x98\xa9 https://t.co/UeLrbJOg4H',-1
@SouthwestAir,b'@SouthwestAir @andreawilliams_ Make in in enough time. You\xe2\x80\x99ve delayed ever flight ALL MORNING....',-1
@SouthwestAir,b'Thanks to @SouthwestAir I didn\xe2\x80\x99t miss watching this moment!!!!! #USA \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 https://t.co/QhPEgRxgbN',1
@SouthwestAir,b'@SouthwestAir This flight was supposed to leave at 8:45. Hours later and we\xe2\x80\x99re still standing in line at you Austin\xe2\x80\xa6 https://t.co/wARRHDhKFl',-1
@SouthwestAir,"b'@SouthwestAir my flights been delayed, moved back to original time, and delayed again. Any idea what\xe2\x80\x99s going on in Baltimore?'",-1
@SouthwestAir,b'Heather....Well the good thing about @DallasLoveField is that it\xe2\x80\x99s easy to make a quick connection on @SouthwestAir\xe2\x80\xa6 https://t.co/Py5USNBiX4',-1
@SouthwestAir,b'Thanks to @SouthwestAir gate attendant Jen at gate A1 in @PITairport for taking care of my #unaccompaniedminor as s\xe2\x80\xa6 https://t.co/6fupEKhA27',1
@SouthwestAir,"b'@SouthwestAir Your app has a major issue. If I look up my flight prior to 24-hr checkin time, it does not properly\xe2\x80\xa6 https://t.co/GJ2AVY0kmS'",-1
@SouthwestAir,b'So my mother is flying @SouthwestAir and she is in a sling due to surgery. Not one flight attendant helped her put\xe2\x80\xa6 https://t.co/omFsG1siAH',-1
@SouthwestAir,"b'@SouthwestAir what is the best way to have a cust service problem resolved, and also to pay a compliment to a flight crew.'",-1
@SouthwestAir,b'@SouthwestAir Suggest it be more routinely enforced then.  Seriously over half of the \xe2\x80\x9csmall child\xe2\x80\x9d boarders were w\xe2\x80\xa6 https://t.co/y4IMIYeRfe',-1
@SouthwestAir,"b'Hey, @SouthwestAir - what\xe2\x80\x99s your policy on, \xe2\x80\x9cthey\xe2\x80\x99ve been on the tarmac waiting too long - let\xe2\x80\x99s just deplane them\xe2\x80\x9d\xe2\x80\xa6 https://t.co/3cCJeWFl0e'",-1
@SouthwestAir,b'Got that A boarding group for my @SouthwestAir flight home tomorrow \xf0\x9f\x98\x8e Now if only I hadn\xe2\x80\x99t lost the drink tickets I\xe2\x80\xa6 https://t.co/6MjiDsOQl2',-1
@SouthwestAir,b'@SouthwestAir What does it take to gain a-list status?',-1
@SouthwestAir,b'@SheilainNola @SouthwestAir Nope',-1
@SouthwestAir,b'Thanks to live TV on the plane @SouthwestAir! \xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xe2\x9a\xbd\xef\xb8\x8f\xf0\x9f\x87\xba\xf0\x9f\x87\xb8',1
@SouthwestAir,b'@SouthwestAir .... waiting in line for 1 hour and 45 min JUST to check in is ridiculous. Line is wrapped halfway ar\xe2\x80\xa6 https://t.co/Z4rapjxdX5',-1
@SouthwestAir,b'@SouthwestAir thank you for the great service ! #ElPaso https://t.co/C1Vt4SncPA',1
@SouthwestAir,b'Clearly @SouthwestAir and Love Field had too much to drink over the Fourth of July holiday. Departure time and gate\xe2\x80\xa6 https://t.co/kKHJqjWTnt',1
@SouthwestAir,b'shout out to @SouthwestAir for providing live streaming of the #WomensWorldCup2019 so we could watch @USWNT bring i\xe2\x80\xa6 https://t.co/tY2UDWMn85',-1
@SouthwestAir,b'@SouthwestAir It wasn\xe2\x80\x99t playing on the live tv... stupid softball was. I paid for WiFi so I could stream it but the\xe2\x80\xa6 https://t.co/1zJ0LPquDT',-1
@SouthwestAir,b'@lachlan @SouthwestAir So you\xe2\x80\x99re saying @SouthwestAir doesn\xe2\x80\x99t give a damn about your dog\xe2\x80\x99s kennel that is way too s\xe2\x80\xa6 https://t.co/mnWWljSjcF',-1
@SouthwestAir,b'@SouthwestAir how are your boarding position determined??',-1
@SouthwestAir,"b'After today\xe2\x80\x99s flight on American Airlines, I now vow to always fly on @SouthwestAir Friendliest flight attendants.\xe2\x80\xa6 https://t.co/LtGU7vv8sh'",-1
@SouthwestAir,b'@DebordekKeri @SouthwestAir So sorry! Sounds aweful.',-1
@SouthwestAir,b'@SouthwestAir We have no ac and just sitting on the runway in ATL. What is going on??  And you\xe2\x80\x99re saying yweve depa\xe2\x80\xa6 https://t.co/w2MHQvcZXa',-1
@SouthwestAir,"b'Always  a cool and colorful experience on @SouthwestAir. My seat neighbor is not very talkative, but the yellow cel\xe2\x80\xa6 https://t.co/MangJfsUrx'",-1
@SouthwestAir,b'@SouthwestAir @SouthwestAir what was the cause of the delay on WN3177 PHX/SLC this morning not weather related?  Wh\xe2\x80\xa6 https://t.co/1gxZDMhoyb',-1
@SouthwestAir,b'@USWNT @SouthwestAir does @FAANews permit i flight congrats to @USWNT ?  This is SO EXCITING!!',-1
@SouthwestAir,"b""@SouthwestAir Can you help my husband and 3-year-old son? They're on cancelled Southwest flight #3537. Line isn't m\xe2\x80\xa6 https://t.co/FRu5bA9P6j""",-1
@SouthwestAir,b'What. A. View. \xf0\x9f\x98\x8d #vacationmode @SouthwestAir https://t.co/la0IT0pW5z',-1
@SouthwestAir,b'@SouthwestAir Hey! Any word on the delay on 4834-MSY-DCA?',-1
@SouthwestAir,b'@SouthwestAir Absolutely!! Thank you. I am still on hold for now almost an hour.',-1
@SouthwestAir,b'@SouthwestAir we are sitting on the runway in ATL with no a/c. What is going on?? https://t.co/dkHlTdkAvL',-1
@SouthwestAir,b'@SouthwestAir  why was flight 1903 cancelled',-1
@SouthwestAir,b'@SouthwestAir  I used to enjoy your airline. Daughters flight cancelled 2 days in a row with no explanation while o\xe2\x80\xa6 https://t.co/5SXp9RLbK2',-1
@SouthwestAir,"b'@SouthwestAir For the record, your gate agent is the one who told me my later flight was ""oversold by one seat"".'",-1
@SouthwestAir,b'@Port3121 @SouthwestAir Omg. That is awful!',-1
@SouthwestAir,b'@Michael898580 @SouthwestAir I just want to go home. The humane thing would be to not make me unnecessarily waste t\xe2\x80\xa6 https://t.co/1rJ3edqKds',-1
@SouthwestAir,b'@kayleidoscope @SouthwestAir They melted my suitcase.',-1
@SouthwestAir,b'shout-out to @SouthwestAir for canceling my flight with no explanation and leaving me with no options to get back to DC before work tomorrow',-1
@SouthwestAir,b'@SouthwestAir why was flight #3993 cancelled?!',-1
@SouthwestAir,b'@SouthwestAir You could work more diligently by having more than 2 employees trying to deal with all of these people',-1
@SouthwestAir,b'@SheilainNola @SouthwestAir Well said!  You should be the head of SW policy development.  You would make them looks\xe2\x80\xa6 https://t.co/Xh3THWfNtt',-1
@SouthwestAir,b'@tiarachel91 @AmericanAir @SouthwestAir lost my friend\xe2\x80\x99s bag MONDAY and they still haven\xe2\x80\x99t found it. She hasn\xe2\x80\x99t had\xe2\x80\xa6 https://t.co/lXEz6xrPUL',-1
@SouthwestAir,b'@MadiLAlexander @SouthwestAir I am sorry you have to endure this.',-1
@SouthwestAir,b'@SouthwestAir @SouthwestAir didn\xe2\x80\x99t booking a flight using points count as account activity in the past?',-1
@SouthwestAir,"b""@kla357 @gbeck048 @SouthwestAir @loganairports notice how he isn't chirping about how bad his team is this year?  T\xe2\x80\xa6 https://t.co/L9xK3gUu2j""",-1
@SouthwestAir,"b""@SouthwestAir please help! You cancelled our LAS to BWI flight with 2 hrs notice and we're stranded!""",-1
@SouthwestAir,b'Thank you to the great crew of @southwestair for the amazing safe trip to and from @denairport to @flymemphis and r\xe2\x80\xa6 https://t.co/FLsH53GwCU',1
@SouthwestAir,b'@SouthwestAir Yes ! already have last night still waiting on my call.',-1
@SouthwestAir,b'@SouthwestAir thank you so much for turning my original 2 hour travel day into a 5 and a half hour travel day:-) I\xe2\x80\xa6 https://t.co/D3aXqVE0pf',1
@SouthwestAir,b'@SouthwestAir @SouthwestAir this is ridiculous. We\xe2\x80\x99ve been standing in line at your help desk for hours trying to g\xe2\x80\xa6 https://t.co/7H1T1Frnb2',-1
@SouthwestAir,b'@SouthwestAir huge shout out to the flight crew and pilots on 5750 from JAX to BNA on July 6. We had a mechanical i\xe2\x80\xa6 https://t.co/4HNdQgrjx5',-1
@SouthwestAir,"b""@kla357 @gbeck048 @SouthwestAir @loganairports Don't egg him on!  He's from New York also.  We kicked him out becau\xe2\x80\xa6 https://t.co/HkS0fJejME""",-1
@SouthwestAir,b'RT @DJ_Shawn_Parr: After a incredible show last night with @rascalflatts I am back in the air to Rockford Illinois and the #RockfordProAm T\xe2\x80\xa6',-1
@SouthwestAir,b'Line is ridiculously long too @SouthwestAir https://t.co/Py2KOO1MzF',-1
@SouthwestAir,b'@SouthwestAir cancels our flight on one of the busiest travel days of the year and now on hold to rebook. Never flying them again.',-1
@SouthwestAir,b'@SouthwestAir Lost luggage and still no update stuck in Florida no clothes granddaughter cannot perform in competition \xf0\x9f\x98\xad',-1
@SouthwestAir,b'@AngryRichRadio @lachlan @SouthwestAir And also producing rap videos',-1
@SouthwestAir,b'@SouthwestAir what air traffic control programs?',-1
@SouthwestAir,"b'RT @greenwoodprochi: Wall Street, here we come! Boarded and ready to go. Thank you, @SouthwestAir \xe2\x9c\x88\xef\xb8\x8f https://t.co/T9CUSOddeA'",1
@SouthwestAir,b'@SouthwestAir I am flying out of OKC to DCA and it is now delayed over 4 hrs. I cannot reach anyone on the 800 numb\xe2\x80\xa6 https://t.co/1KDbAyqRaf',-1
@SouthwestAir,b'@SouthwestAir Just curious... why was flight 5621 from BWI to DAL cancelled today?',-1
@SouthwestAir,b'@scythekain @SouthwestAir Will I sprout wings and not fly Southwest?',-1
@SouthwestAir,b'@SouthwestAir How about a little help/discount voucher for my return flight from CLE to MCO on Wednesday AM?! #SkinInTheGame',-1
@SouthwestAir,"b""Dear @SouthwestAir \nCancelling a flight 2 hour before it's scheduled to depart is kind of a dick move.\nSincerely,\xe2\x80\xa6 https://t.co/pxPyPIfrj9""",-1
@SouthwestAir,b'My flight home on @SouthwestAir just got cancelled and ... there are no available flights? WTF?! https://t.co/kIcjG3RCPz',-1
@SouthwestAir,b'@SouthwestAir @Spartan83 No kidding! I fly SWA at least once or twice a month and SO frustrating. Wish I were only\xe2\x80\xa6 https://t.co/rzyPOmlptF',-1
@SouthwestAir,b'Idk why I keep trying to make @southwestair a thing. My flight (which I had B position for because I set my alarm t\xe2\x80\xa6 https://t.co/Hq9BRAkU7J',-1
@SouthwestAir,"b'@SouthwestAir @SouthwestAir I flew to Scottsdale November 2018, but used  my points for that flight.'",-1
@SouthwestAir,b'@SouthwestAir please explain how people can save seats for others... I HATE this airline.',-1
@SouthwestAir,b'@SouthwestAir why did flight 3719 get canceled? All other flights are sold out to Baltimore \xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1',-1
@SouthwestAir,b'@SouthwestAir arrived at #oma last night on flight #3539 from Orlando. My son and my suitcase was so wet items insi\xe2\x80\xa6 https://t.co/DkPVXB6IVT',-1
@SouthwestAir,"b'@SouthwestAir Understand, but empty seat on earlier flt=two upset passengers: me &amp; whoever is in oversold status la\xe2\x80\xa6 https://t.co/NrF1kB0P7K'",-1
@SouthwestAir,b'@SouthwestAir our flight got cancelled and we can\xe2\x80\x99t rebook through the app since we are using our #companionpass ?! This is unacceptable!!!!',-1
@SouthwestAir,b'Then I try calling and I\xe2\x80\x99m unable to get through to anyone at all. Companion Pass members and had flight issues ear\xe2\x80\xa6 https://t.co/nOsmKJ5Dix',-1
@SouthwestAir,b'@SouthwestAir 1890 from OKC to DCA',-1
@SouthwestAir,b'Hey good going canceling the flight from Portland to Baltimore with no reason at all @SouthwestAir',-1
@SouthwestAir,b'@SouthwestAir is there a reason why you canceled my flight? \xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1',-1
@SouthwestAir,b'@SouthwestAir They told us \xe2\x80\x9cit just happens sometimes and we should have put something down on the one suitcase and\xe2\x80\xa6 https://t.co/x1WaF3Bnhr',-1
@SouthwestAir,b'After a incredible show last night with @rascalflatts I am back in the air to Rockford Illinois and the\xe2\x80\xa6 https://t.co/0AZXHFxs5F',-1
@SouthwestAir,b'my flight has been delayed for five hours lmao please let me go home @southwestair',-1
@SouthwestAir,"b""@AngryRichRadio @lachlan @SouthwestAir My mom's cat, Lady Amaleeza Elizabeth Wolfgang von Goethe Puffington MCXI, b\xe2\x80\xa6 https://t.co/3sUFQ0mqFh""",-1
@SouthwestAir,"b'@SouthwestAir my flight is delayed by almost 5 hours, the incoming flight is on time. Cannot reach anyone on the 80\xe2\x80\xa6 https://t.co/GFMikWYLx2'",-1
@SouthwestAir,b'@tiarachel91 @AmericanAir I only fly @SouthwestAir and @JetBlue. I\xe2\x80\x99ve had stellar customer service on each and neve\xe2\x80\xa6 https://t.co/DeK0dA77do',-1
@SouthwestAir,"b'@sckamar @lachlan @SouthwestAir My late pal Kiki, the Boston was like a cat. She did her own thing and stared at ev\xe2\x80\xa6 https://t.co/0GSm6Eqgfw'",-1
@SouthwestAir,b'@SouthwestAir Okay thank you.',1
@SouthwestAir,b'@SouthwestAir my flight isn\xe2\x80\x99t until 955pm but im@at the airport already due to having to checkout of my hotel. How\xe2\x80\xa6 https://t.co/WhQhpFaNOk',-1
@SouthwestAir,b'@AngryRichRadio @lachlan @SouthwestAir Did yours also self-identify as an attack helicopter?',-1
@SouthwestAir,b'@ClarissaFaith21 @SouthwestAir Well said.',-1
@SouthwestAir,b'@jterk @SouthwestAir Wow.  Sorry this has happened to you.  Had a similar experience with SW two weeks ago.',-1
@SouthwestAir,b'Traveled weekly with @SouthwestAir for 6+ years before becoming mommy of 3. Just went to book a flight to visit gpa\xe2\x80\xa6 https://t.co/3tTOk2QAF0',-1
@SouthwestAir,"b'@sckamar @lachlan @SouthwestAir My Boston grew up in Boston but yes, they usually have white marks on their face/bellies.'",-1
@SouthwestAir,b'Thank you @SouthwestAir flight 3603 TPA \xe2\x9e\xa1\xef\xb8\x8f PHX. I wish I knew the captains name.. he was very comforting and reassu\xe2\x80\xa6 https://t.co/vS1a5Mchzq',1
@SouthwestAir,b'@fieryfro2109 @USWNT @SouthwestAir They cancel/delay flight very often now.  They used to be reliable with great cu\xe2\x80\xa6 https://t.co/LcFR5lecSm',1
@SouthwestAir,b'@erinrodey @SouthwestAir Well said.  Good luck to you!',-1
@SouthwestAir,b'@nmo941 @SouthwestAir Wow!  That\xe2\x80\x99s outrageous.',-1
@SouthwestAir,b'Wow @SouthwestAir - arrive to LGA 20 min early only to sit on the runway for 50 min. Not good math.',-1
@SouthwestAir,b'@asiasade__ @SouthwestAir Join the crowd.  SW is really off their game this year.',-1
@SouthwestAir,"b""RT @SouthwestAir: @leighacaron Our Heart gets us confused with Superheros all the time, but we're so glad we were able to get your home, Le\xe2\x80\xa6""",-1
@SouthwestAir,b'@abae91 @SouthwestAir Wow.  Sorry you have to endure SW.  Hope things get better for you quickly.',-1
@SouthwestAir,b'@SouthwestAir \nGot stuck in Nashville for 2 days.  Too many planes flying into NY and own had to be canceled. How d\xe2\x80\xa6 https://t.co/4A3bYDio1X',-1
@SouthwestAir,b'@GSaroz @SouthwestAir @Allegiant This is now common for SW.  very sad.  Glad you made it!',-1
@SouthwestAir,b'@AngryRichRadio @lachlan @SouthwestAir But technically he self identifies as an attack helicopter',-1
@SouthwestAir,b'@SouthwestAir 4290 what\xe2\x80\x99s the nature of the delay?',-1
@SouthwestAir,b'@MalaysiaSunny @SouthwestAir I am sorry you have to endure this. This seems to be happening frequently with SW.  th\xe2\x80\xa6 https://t.co/06v2Qz0E8K',-1
@SouthwestAir,"b'Well played @SouthwestAir 5 minutes after first flight takes off, send email out canceling connecting. No warnings\xe2\x80\xa6 https://t.co/hbZ637pjxv'",-1
@SouthwestAir,"b""@AngryRichRadio @lachlan @SouthwestAir It's a chihuahua but it grew up in Boston""",-1
@SouthwestAir,b'@lachlan @SouthwestAir Miss that pup already!',-1
@SouthwestAir,"b'@sckamar @lachlan @SouthwestAir Really?  I had a Boston, same mug.'",-1
@SouthwestAir,b'@Quiles1218 @SouthwestAir That\xe2\x80\x99s horrible.  So sorry you had to endure this.  SW seems to be excelling at delays now. Good luck to you!',-1
@SouthwestAir,"b""@SouthwestAir At least get a separate line for just check in so we don't have to wait on people checking 8 bags!\n\nB\xe2\x80\xa6 https://t.co/Pc0L5s0l6w""",-1
